scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/batch/ProductImportJob.java,33,Integer overflow risk in price calculation,java:S2184,OPEN,31min,31min,"bug,numeric"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/auth/UserService.java,96,Method has cognitive complexity of 32 (threshold: 15),java:S3776,OPEN,44min,44min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/auth/JwtAuthFilter.java,113,Race condition in cache invalidation — shared state not synchronized,java:S2276,REOPENED,48min,48min,"bug,concurrency"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/catalog/ProductRepository.java,569,JWT token validated without expiry check,java:S5659,OPEN,36min,36min,"security,auth"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/enrichment/AiEnrichmentService.java,732,Method has 12 parameters (threshold: 7),java:S107,OPEN,27min,27min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/catalog/ProductRepository.java,889,SQL injection risk via string concatenation in query builder,java:S3649,OPEN,71min,1h 11min,"security,sql-injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/batch/ProductImportJob.java,382,TODO comment should be resolved before merging,java:S1135,CONFIRMED,8min,8min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/catalog/ProductRepository.java,397,Cyclomatic complexity 28 exceeds threshold of 20,java:S1541,OPEN,49min,49min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/model/Variant.java,154,CSRF protection disabled on non-GET endpoint,java:S4502,REOPENED,31min,31min,security
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/catalog/ProductCatalogService.java,789,Method has 12 parameters (threshold: 7),java:S107,CONFIRMED,26min,26min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/config/DatabaseConfig.java,828,Sensitive data logged to console (password field visible),java:S2068,OPEN,37min,37min,"security,owasp-a9"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/enrichment/ImageProcessingService.java,195,Sensitive data logged to console (password field visible),java:S2068,OPEN,31min,31min,"security,owasp-a9"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/search/ElasticSearchService.java,686,TODO comment should be resolved before merging,java:S1135,OPEN,5min,5min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/search/ElasticSearchService.java,385,HTTP response splitting vulnerability in header value,java:S5131,CONFIRMED,50min,50min,"security,injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/model/Attribute.java,145,NullPointerException risk: return value of getProduct() not checked,java:S2259,REOPENED,40min,40min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Category.java,431,Cyclomatic complexity 28 exceeds threshold of 20,java:S1541,REOPENED,38min,38min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/pricing/PricingCalculator.java,18,Optional.get() called without isPresent() check,java:S3655,OPEN,19min,19min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/export/CsvExportService.java,100,Hardcoded password in configuration class,java:S6437,CONFIRMED,28min,28min,"security,credentials"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/notification/EmailService.java,579,Hardcoded password in configuration class,java:S6437,CONFIRMED,28min,28min,"security,credentials"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/api/ProductController.java,132,Method has cognitive complexity of 32 (threshold: 15),java:S3776,OPEN,58min,58min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/pricing/PricingCalculator.java,692,SQL injection risk via string concatenation in query builder,java:S3649,CONFIRMED,75min,1h 15min,"security,sql-injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/enrichment/ImageProcessingService.java,589,Race condition in cache invalidation — shared state not synchronized,java:S2276,OPEN,38min,38min,"bug,concurrency"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/catalog/CategoryService.java,267,NullPointerException risk: return value of getProduct() not checked,java:S2259,OPEN,45min,45min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/api/AttributeController.java,795,Optional.get() called without isPresent() check,java:S3655,OPEN,29min,29min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/search/ElasticSearchService.java,417,HTTP response splitting vulnerability in header value,java:S5131,OPEN,45min,45min,"security,injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/sync/ExternalSyncJob.java,702,Condition always evaluates to true (dead branch),java:S2583,OPEN,10min,10min,bug
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/config/DatabaseConfig.java,453,StringBuilder in loop creates unnecessary object churn,java:S1643,CONFIRMED,5min,5min,performance
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/api/AttributeController.java,507,JWT token validated without expiry check,java:S5659,OPEN,38min,38min,"security,auth"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/config/DatabaseConfig.java,55,Weak hash algorithm MD5 used for product fingerprinting,java:S4790,OPEN,26min,26min,"security,cryptography"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/auth/UserService.java,861,Class has 847 lines of code (threshold: 600),java:S2972,REOPENED,61min,1h 1min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/auth/JwtAuthFilter.java,76,Resource leak: InputStream opened but never closed,java:S2095,OPEN,60min,1h 0min,"bug,resource-leak"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/api/CategoryController.java,805,Condition always evaluates to true (dead branch),java:S2583,OPEN,13min,13min,bug
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/util/DateUtils.java,83,Thread-unsafe static field modified in multi-threaded context,java:S2885,OPEN,33min,33min,"bug,multi-threading"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/catalog/ProductCatalogService.java,461,Thread-unsafe static field modified in multi-threaded context,java:S2885,OPEN,38min,38min,"bug,multi-threading"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/export/CsvExportService.java,348,XXE vulnerability: XML parser does not disable external entities,java:S2755,CONFIRMED,56min,56min,"security,xxe"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,INFO,src/search/ElasticSearchService.java,480,Method name 'ProcessData' does not follow camelCase convention,java:S100,CONFIRMED,12min,12min,convention
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/catalog/ProductRepository.java,41,Cyclomatic complexity 28 exceeds threshold of 20,java:S1541,OPEN,33min,33min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Variant.java,738,Duplicate code block found in 4 locations,java:S1192,CONFIRMED,42min,42min,"maintainability,duplication"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/model/Product.java,766,XXE vulnerability: XML parser does not disable external entities,java:S2755,REOPENED,52min,52min,"security,xxe"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/enrichment/AiEnrichmentService.java,31,Duplicate code block found in 4 locations,java:S1192,CONFIRMED,47min,47min,"maintainability,duplication"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/pricing/PricingCalculator.java,75,StringBuilder in loop creates unnecessary object churn,java:S1643,OPEN,20min,20min,performance
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/search/ElasticSearchService.java,132,Race condition in cache invalidation — shared state not synchronized,java:S2276,OPEN,46min,46min,"bug,concurrency"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/api/ProductController.java,602,Integer overflow risk in price calculation,java:S2184,OPEN,25min,25min,"bug,numeric"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/sync/ExternalSyncJob.java,669,Method has cognitive complexity of 32 (threshold: 15),java:S3776,CONFIRMED,50min,50min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/auth/JwtAuthFilter.java,336,NullPointerException risk: return value of getProduct() not checked,java:S2259,OPEN,30min,30min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/util/DateUtils.java,871,Optional.get() called without isPresent() check,java:S3655,OPEN,23min,23min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/export/CsvExportService.java,828,TODO comment should be resolved before merging,java:S1135,OPEN,19min,19min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/sync/ExternalSyncJob.java,226,Deprecated API usage: HttpServletResponse.encodeUrl(),java:S1874,OPEN,34min,34min,"maintainability,deprecated"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/enrichment/ImageProcessingService.java,185,Incorrect equals() implementation breaks Set deduplication,java:S2162,OPEN,37min,37min,bug
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Category.java,397,Class has 847 lines of code (threshold: 600),java:S2972,OPEN,61min,1h 1min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/sync/ExternalSyncJob.java,213,Method has cognitive complexity of 32 (threshold: 15),java:S3776,CONFIRMED,46min,46min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/enrichment/ImageProcessingService.java,410,Condition always evaluates to true (dead branch),java:S2583,OPEN,26min,26min,bug
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/config/SecurityConfig.java,599,Duplicate code block found in 4 locations,java:S1192,CONFIRMED,47min,47min,"maintainability,duplication"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/config/SecurityConfig.java,501,HTTP response splitting vulnerability in header value,java:S5131,CONFIRMED,44min,44min,"security,injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/catalog/ProductCatalogService.java,412,NullPointerException risk: return value of getProduct() not checked,java:S2259,CONFIRMED,44min,44min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/enrichment/AiEnrichmentService.java,18,Sensitive data logged to console (password field visible),java:S2068,OPEN,29min,29min,"security,owasp-a9"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/model/Attribute.java,414,Deserialization of user-controlled data without validation,java:S4508,OPEN,71min,1h 11min,"security,deserialization"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,INFO,src/search/ElasticSearchService.java,54,Method name 'ProcessData' does not follow camelCase convention,java:S100,OPEN,5min,5min,convention
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/model/Attribute.java,104,Magic number 86400 should be extracted as a named constant,java:S109,OPEN,14min,14min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,INFO,src/config/SecurityConfig.java,520,Method name 'ProcessData' does not follow camelCase convention,java:S100,REOPENED,8min,8min,convention
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/search/ElasticSearchService.java,164,Integer overflow risk in price calculation,java:S2184,CONFIRMED,15min,15min,"bug,numeric"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Attribute.java,778,Deprecated API usage: HttpServletResponse.encodeUrl(),java:S1874,OPEN,20min,20min,"maintainability,deprecated"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/model/Attribute.java,311,TODO comment should be resolved before merging,java:S1135,OPEN,12min,12min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/api/ProductController.java,866,StringBuilder in loop creates unnecessary object churn,java:S1643,OPEN,5min,5min,performance
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/pricing/PricingCalculator.java,649,Deserialization of user-controlled data without validation,java:S4508,OPEN,65min,1h 5min,"security,deserialization"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/search/ElasticSearchService.java,360,Method has cognitive complexity of 32 (threshold: 15),java:S3776,OPEN,49min,49min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/model/Product.java,289,Resource leak: InputStream opened but never closed,java:S2095,OPEN,59min,59min,"bug,resource-leak"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/catalog/CategoryService.java,647,Hardcoded password in configuration class,java:S6437,CONFIRMED,41min,41min,"security,credentials"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/export/PdfExportService.java,792,Hardcoded password in configuration class,java:S6437,OPEN,45min,45min,"security,credentials"
